cluster,token_stem,count_per_doc,count_of_docs,tfidf
3,rang,1,2,0.09955295607298467
3,raw,1,3,0.05550007122708196
3,read,1,4,0.024244052012308594
3,recogn,1,4,0.024244052012308594
3,reduc,1,5,0.0
3,reflect,1,5,0.0
3,regard,1,4,0.024244052012308594
3,regul,1,4,0.024244052012308594
3,repres,2,5,0.0
3,represent,1,2,0.09955295607298467
3,request,1,4,0.024244052012308594
3,requir,2,5,0.0
3,reserv,1,4,0.024244052012308594
3,respect,2,5,0.0
3,respons,2,5,0.0
3,right,2,5,0.0
3,risk,1,4,0.024244052012308594
3,role,1,4,0.024244052012308594
3,rule,1,4,0.024244052012308594
3,safe,1,5,0.0
3,safeti,2,5,0.0
3,sale,3,4,0.07273215603692579
3,search,1,3,0.05550007122708196
3,secur,1,3,0.05550007122708196
3,seek,1,4,0.024244052012308594
3,select,1,4,0.024244052012308594
3,send,2,4,0.04848810402461719
3,sent,1,2,0.09955295607298467
3,serv,1,2,0.09955295607298467
3,servic,1,4,0.024244052012308594
3,set,1,4,0.024244052012308594
3,share,1,4,0.024244052012308594
3,ship,1,3,0.05550007122708196
3,site,1,4,0.024244052012308594
3,slave,1,4,0.024244052012308594
3,slaveri,1,4,0.024244052012308594
3,social,1,4,0.024244052012308594
3,societi,1,2,0.09955295607298467
3,solut,1,4,0.024244052012308594
3,span,1,2,0.09955295607298467
3,specif,1,4,0.024244052012308594
3,standard,2,5,0.0
3,strictli,1,3,0.05550007122708196
3,substanc,1,3,0.05550007122708196
3,superior,1,2,0.09955295607298467
3,suppli,3,4,0.07273215603692579
3,supplier,2,5,0.0
3,support,1,5,0.0
3,sustain,1,4,0.024244052012308594
3,system,1,5,0.0
3,take,2,4,0.04848810402461719
3,team,1,4,0.024244052012308594
3,technologi,2,3,0.11100014245416392
3,term,1,3,0.05550007122708196
3,think,1,2,0.09955295607298467
3,third,1,4,0.024244052012308594
3,thu,1,2,0.09955295607298467
3,toler,1,3,0.05550007122708196
3,trademark,1,3,0.05550007122708196
3,traffick,1,4,0.024244052012308594
3,train,2,4,0.04848810402461719
3,transpar,3,4,0.07273215603692579
3,transport,1,3,0.05550007122708196
3,treat,1,5,0.0
3,trust,1,3,0.05550007122708196
3,try,1,3,0.05550007122708196
3,u,3,5,0.0
3,ultim,1,3,0.05550007122708196
3,unannounc,1,4,0.024244052012308594
3,uniqu,1,2,0.09955295607298467
3,updat,1,4,0.024244052012308594
3,us,4,5,0.0
3,usa,1,4,0.024244052012308594
3,valu,1,4,0.024244052012308594
3,vendor,2,4,0.04848810402461719
3,verif,1,4,0.024244052012308594
3,wai,1,4,0.024244052012308594
3,warrant,1,3,0.05550007122708196
3,wast,1,4,0.024244052012308594
3,welfar,1,2,0.09955295607298467
3,wide,1,2,0.09955295607298467
3,will,1,5,0.0
3,win,1,3,0.05550007122708196
3,without,1,4,0.024244052012308594
3,work,1,5,0.0
3,world,1,5,0.0
3,ye,1,2,0.09955295607298467
3,yet,1,2,0.09955295607298467
3,zero,1,3,0.05550007122708196
4,abid,6,3,0.03397915967008479
4,abil,1,4,0.0024738482196580624
4,absenc,1,2,0.010158322668909295
4,abus,2,3,0.011326386556694929
4,accept,4,3,0.022652773113389858
4,access,4,3,0.022652773113389858
4,accord,10,3,0.05663193278347464
4,accordingli,3,3,0.016989579835042394
4,account,29,4,0.0717415983700838
4,accur,1,2,0.010158322668909295
4,acknowledg,9,3,0.050968739505127175
4,acquir,2,2,0.02031664533781859
4,act,41,4,0.10142777700598056
4,action,17,3,0.0962742857319069
4,activ,13,3,0.07362151261851704
4,actual,2,2,0.02031664533781859
4,ad,1,4,0.0024738482196580624
4,addit,13,4,0.03216002685555481
4,addition,4,3,0.022652773113389858
4,address,20,4,0.049476964393161245
4,adequ,2,3,0.011326386556694929
4,adher,6,5,0.0
4,adopt,5,3,0.02831596639173732
4,advanc,3,3,0.016989579835042394
4,advantag,1,2,0.010158322668909295
4,advers,1,2,0.010158322668909295
4,advertis,1,2,0.010158322668909295
4,advis,2,2,0.02031664533781859
4,affili,8,2,0.08126658135127436
4,ag,3,3,0.016989579835042394
4,agent,3,3,0.016989579835042394
4,agre,2,3,0.011326386556694929
4,agreement,13,3,0.07362151261851704
4,agricultur,1,2,0.010158322668909295
4,aid,1,2,0.010158322668909295
4,aim,2,2,0.02031664533781859
4,alert,2,2,0.02031664533781859
4,align,1,3,0.005663193278347464
4,alleg,2,1,0.03568559423632105
4,allow,3,3,0.016989579835042394
4,also,16,3,0.09061109245355943
4,although,3,2,0.030474968006727884
4,alwai,3,2,0.030474968006727884
4,america,2,2,0.02031664533781859
4,american,2,2,0.02031664533781859
4,among,4,3,0.022652773113389858
4,amount,1,4,0.0024738482196580624
4,announc,5,4,0.012369241098290311
4,annual,7,3,0.039642352948432255
4,anonym,4,3,0.022652773113389858
4,answer,1,2,0.010158322668909295
4,anti,4,4,0.00989539287863225
4,anyon,1,2,0.010158322668909295
4,apart,1,2,0.010158322668909295
4,appear,1,2,0.010158322668909295
4,appli,3,5,0.0
4,applic,29,4,0.0717415983700838
4,approach,1,4,0.0024738482196580624
4,appropri,12,3,0.06795831934016958
4,approv,4,2,0.04063329067563718
4,architectur,1,2,0.010158322668909295
4,area,3,5,0.0
4,articl,1,2,0.010158322668909295
4,asia,1,2,0.010158322668909295
4,ask,3,3,0.016989579835042394
4,aspect,3,2,0.030474968006727884
4,assess,16,3,0.09061109245355943
4,asset,2,3,0.011326386556694929
4,assist,3,3,0.016989579835042394
4,associ,7,4,0.017316937537606436
4,assur,2,3,0.011326386556694929
4,attach,1,2,0.010158322668909295
4,attempt,1,2,0.010158322668909295
4,attend,1,2,0.010158322668909295
4,attent,1,2,0.010158322668909295
4,audit,40,4,0.09895392878632249
4,auditor,5,3,0.02831596639173732
4,author,3,3,0.016989579835042394
4,automot,1,2,0.010158322668909295
4,avail,6,4,0.014843089317948375
4,avoid,3,2,0.030474968006727884
4,awar,7,4,0.017316937537606436
4,b,2,2,0.02031664533781859
4,back,1,5,0.0
4,ban,1,2,0.010158322668909295
4,bar,2,2,0.02031664533781859
4,base,11,3,0.06229512606182211
4,basic,2,2,0.02031664533781859
4,bear,1,2,0.010158322668909295
4,becom,2,2,0.02031664533781859
4,begin,4,3,0.022652773113389858
4,behalf,4,3,0.022652773113389858
4,behavior,4,2,0.04063329067563718
4,belief,2,2,0.02031664533781859
4,believ,13,4,0.03216002685555481
4,benefit,2,3,0.011326386556694929
4,best,4,4,0.00989539287863225
4,bio,1,2,0.010158322668909295
4,bodi,1,2,0.010158322668909295
4,bond,2,4,0.004947696439316125
4,born,1,2,0.010158322668909295
4,brass,1,2,0.010158322668909295
4,breach,3,2,0.030474968006727884
4,briberi,1,2,0.010158322668909295
4,broker,1,2,0.010158322668909295
4,browser,2,2,0.02031664533781859
4,bui,2,4,0.004947696439316125
4,built,1,2,0.010158322668909295
4,busi,38,5,0.0
4,button,2,3,0.011326386556694929
4,ca,3,2,0.030474968006727884
4,cal,2,2,0.02031664533781859
4,california,39,4,0.09648008056666443
4,call,3,3,0.016989579835042394
4,campaign,1,2,0.010158322668909295
4,can,8,5,0.0
4,cancel,1,3,0.005663193278347464
4,care,1,4,0.0024738482196580624
4,carefulli,2,1,0.03568559423632105
4,case,4,3,0.022652773113389858
4,categori,1,4,0.0024738482196580624
4,caus,1,2,0.010158322668909295
4,center,2,1,0.03568559423632105
4,certain,8,4,0.0197907857572645
4,certif,23,4,0.05689850905213543
4,certifi,27,4,0.06679390193076769
4,chain,42,4,0.1039016252256386
4,chang,2,2,0.02031664533781859
4,channel,1,3,0.005663193278347464
4,characterist,1,3,0.005663193278347464
4,chat,1,2,0.010158322668909295
4,chemic,1,3,0.005663193278347464
4,chief,1,3,0.005663193278347464
4,child,10,3,0.05663193278347464
4,choos,2,3,0.011326386556694929
4,chosen,1,2,0.010158322668909295
4,circumst,1,2,0.010158322668909295
4,citi,2,2,0.02031664533781859
4,citizen,2,3,0.011326386556694929
4,civ,2,1,0.03568559423632105
4,civil,1,3,0.005663193278347464
4,class,1,3,0.005663193278347464
4,clean,2,5,0.0
4,clear,1,3,0.005663193278347464
4,click,3,4,0.007421544658974187
4,close,1,2,0.010158322668909295
4,co,2,2,0.02031664533781859
4,coalit,1,2,0.010158322668909295
4,code,22,4,0.054424660832477365
4,coercion,2,3,0.011326386556694929
4,collect,4,3,0.022652773113389858
4,color,2,2,0.02031664533781859
4,combat,2,3,0.011326386556694929
4,commiss,1,2,0.010158322668909295
4,commit,29,5,0.0
4,commun,6,5,0.0
4,compact,1,2,0.010158322668909295
4,compani,30,5,0.0
4,compat,1,2,0.010158322668909295
4,compens,4,3,0.022652773113389858
4,compet,2,1,0.03568559423632105
4,competit,1,2,0.010158322668909295
4,complet,3,3,0.016989579835042394
4,complex,1,2,0.010158322668909295
4,compli,36,4,0.08905853590769024
4,complianc,39,4,0.09648008056666443
4,compliant,3,3,0.016989579835042394
4,compon,5,3,0.02831596639173732
4,compulsori,2,3,0.011326386556694929
4,concern,11,3,0.06229512606182211
4,condit,15,3,0.08494789917521198
4,condon,1,2,0.010158322668909295
4,conduct,39,4,0.09648008056666443
4,confid,1,2,0.010158322668909295
4,confidenti,3,2,0.030474968006727884
4,confirm,4,2,0.04063329067563718
4,conflict,2,2,0.02031664533781859
4,conform,2,3,0.011326386556694929
4,connect,7,3,0.039642352948432255
4,conserv,1,2,0.010158322668909295
4,consid,5,3,0.02831596639173732
4,consist,2,3,0.011326386556694929
4,consolid,1,2,0.010158322668909295
4,constantli,1,3,0.005663193278347464
4,constitut,1,2,0.010158322668909295
4,consum,6,4,0.014843089317948375
4,contact,8,4,0.0197907857572645
4,contain,4,3,0.022652773113389858
4,content,4,3,0.022652773113389858
4,conting,1,2,0.010158322668909295
4,continu,8,3,0.045305546226779715
4,contract,11,4,0.027212330416238682
4,contractor,22,4,0.054424660832477365
4,contractu,3,3,0.016989579835042394
4,control,2,4,0.004947696439316125
4,convent,1,2,0.010158322668909295
4,conyer,1,2,0.010158322668909295
4,cooper,3,3,0.016989579835042394
4,copi,2,2,0.02031664533781859
4,copyright,2,2,0.02031664533781859
4,core,2,2,0.02031664533781859
4,corp,1,2,0.010158322668909295
4,corpor,11,4,0.027212330416238682
4,correct,7,3,0.039642352948432255
4,corrupt,1,2,0.010158322668909295
4,council,1,2,0.010158322668909295
4,countri,28,4,0.06926775015042574
4,coupl,1,2,0.010158322668909295
4,cover,2,4,0.004947696439316125
4,creat,2,4,0.004947696439316125
4,creation,1,2,0.010158322668909295
4,criteria,1,2,0.010158322668909295
4,critic,2,4,0.004947696439316125
4,cultur,5,2,0.050791613344546474
4,current,18,4,0.04452926795384512
4,custom,8,4,0.0197907857572645
4,d,1,2,0.010158322668909295
4,dai,3,3,0.016989579835042394
4,data,1,3,0.005663193278347464
4,date,3,2,0.030474968006727884
4,deal,6,2,0.06094993601345577
4,decis,4,3,0.022652773113389858
4,declar,2,2,0.02031664533781859
4,dedic,3,2,0.030474968006727884
4,defin,4,2,0.04063329067563718
4,deliv,1,3,0.005663193278347464
4,demand,1,2,0.010158322668909295
4,democrat,1,2,0.010158322668909295
4,demonstr,4,4,0.00989539287863225
4,depart,3,3,0.016989579835042394
4,depend,1,3,0.005663193278347464
4,deriv,1,2,0.010158322668909295
4,describ,3,3,0.016989579835042394
4,design,6,4,0.014843089317948375
4,detail,3,3,0.016989579835042394
4,detect,1,2,0.010158322668909295
4,determin,4,3,0.022652773113389858
4,develop,6,5,0.0
4,devic,1,3,0.005663193278347464
4,dfar,1,2,0.010158322668909295
4,differ,1,2,0.010158322668909295
4,digniti,3,4,0.007421544658974187
4,dilig,3,2,0.030474968006727884
4,direct,30,4,0.07421544658974187
4,directli,6,3,0.03397915967008479
4,director,2,3,0.011326386556694929
4,disabl,2,3,0.011326386556694929
4,disciplin,4,2,0.04063329067563718
4,disciplinari,8,3,0.045305546226779715
4,disclos,17,3,0.0962742857319069
4,disclosur,19,4,0.04700311617350318
4,discontinu,1,3,0.005663193278347464
4,discrimin,2,3,0.011326386556694929
4,discriminatori,1,2,0.010158322668909295
4,discuss,2,3,0.011326386556694929
4,dispos,1,3,0.005663193278347464
4,distribut,3,4,0.007421544658974187
4,divers,1,2,0.010158322668909295
4,divis,1,2,0.010158322668909295
4,document,2,2,0.02031664533781859
4,dollar,3,2,0.030474968006727884
4,domest,1,2,0.010158322668909295
4,done,1,2,0.010158322668909295
4,dover,1,2,0.010158322668909295
4,drive,1,3,0.005663193278347464
4,due,3,3,0.016989579835042394
4,duti,2,2,0.02031664533781859
4,e,3,4,0.007421544658974187
4,easi,1,2,0.010158322668909295
4,educ,5,4,0.012369241098290311
4,effect,12,3,0.06795831934016958
4,effort,29,5,0.0
4,eicc,2,1,0.03568559423632105
4,either,2,3,0.011326386556694929
4,electron,3,2,0.030474968006727884
4,element,2,3,0.011326386556694929
4,elimin,7,3,0.039642352948432255
4,email,9,4,0.02226463397692256
4,embed,1,2,0.010158322668909295
4,embodi,1,2,0.010158322668909295
4,emphas,1,2,0.010158322668909295
4,emploi,2,3,0.011326386556694929
4,employ,16,3,0.09061109245355943
4,employe,41,4,0.10142777700598056
4,en,3,2,0.030474968006727884
4,enabl,1,3,0.005663193278347464
4,encourag,3,3,0.016989579835042394
4,end,5,3,0.02831596639173732
4,endeavor,1,2,0.010158322668909295
4,endors,1,2,0.010158322668909295
4,energi,1,4,0.0024738482196580624
4,enforc,6,3,0.03397915967008479
4,engag,18,3,0.10193747901025435
4,engin,1,2,0.010158322668909295
4,enhanc,1,2,0.010158322668909295
4,ensur,22,5,0.0
4,enter,5,4,0.012369241098290311
4,enterpris,1,2,0.010158322668909295
4,entiti,2,2,0.02031664533781859
4,environ,6,5,0.0
4,environment,5,5,0.0
4,equal,4,3,0.022652773113389858
4,equip,1,3,0.005663193278347464
4,equit,1,2,0.010158322668909295
4,erad,18,3,0.10193747901025435
4,establish,5,4,0.012369241098290311
4,ethic,23,5,0.0
4,europ,1,3,0.005663193278347464
4,evalu,25,4,0.06184620549145156
4,event,4,3,0.022652773113389858
4,everi,9,3,0.050968739505127175
4,evid,5,1,0.08921398559080262
4,examin,1,3,0.005663193278347464
4,exampl,2,3,0.011326386556694929
4,excel,1,2,0.010158322668909295
4,except,3,3,0.016989579835042394
4,execut,2,2,0.02031664533781859
4,exist,8,3,0.045305546226779715
4,expand,2,2,0.02031664533781859
4,expect,22,3,0.12459025212364422
4,experi,2,2,0.02031664533781859
4,explor,1,3,0.005663193278347464
4,export,1,3,0.005663193278347464
4,express,3,3,0.016989579835042394
4,expressli,2,2,0.02031664533781859
4,extend,1,2,0.010158322668909295
4,extens,2,2,0.02031664533781859
4,extent,2,4,0.004947696439316125
4,extern,3,3,0.016989579835042394
4,face,2,2,0.02031664533781859
4,facil,6,4,0.014843089317948375
4,facilit,2,2,0.02031664533781859
4,factori,7,4,0.017316937537606436
4,fail,13,3,0.07362151261851704
4,failur,3,3,0.016989579835042394
4,fair,11,3,0.06229512606182211
4,fairli,3,2,0.030474968006727884
4,faith,3,3,0.016989579835042394
4,fall,1,2,0.010158322668909295
4,famili,3,3,0.016989579835042394
4,far,2,2,0.02031664533781859
4,farm,1,2,0.010158322668909295
4,farmer,1,2,0.010158322668909295
4,featur,1,4,0.0024738482196580624
4,feder,8,3,0.045305546226779715
4,feedback,1,2,0.010158322668909295
4,feel,1,2,0.010158322668909295
4,fight,1,2,0.010158322668909295
4,file,1,3,0.005663193278347464
4,final,1,2,0.010158322668909295
4,financ,1,2,0.010158322668909295
4,financi,1,2,0.010158322668909295
4,find,3,5,0.0
4,firm,1,3,0.005663193278347464
4,first,1,3,0.005663193278347464
4,five,1,2,0.010158322668909295
4,focu,1,4,0.0024738482196580624
4,focus,1,3,0.005663193278347464
4,follow,22,4,0.054424660832477365
4,food,2,2,0.02031664533781859
4,footwear,2,1,0.03568559423632105
4,forbid,2,2,0.02031664533781859
4,forc,20,4,0.049476964393161245
4,foreign,2,1,0.03568559423632105
4,form,9,3,0.050968739505127175
4,formal,7,4,0.017316937537606436
4,forth,4,3,0.022652773113389858
4,found,12,4,0.02968617863589675
4,foundat,1,2,0.010158322668909295
4,franchis,1,2,0.010158322668909295
4,free,6,4,0.014843089317948375
4,freedom,1,3,0.005663193278347464
4,freeli,3,2,0.030474968006727884
4,frequenc,1,3,0.005663193278347464
4,friendli,1,2,0.010158322668909295
4,fulfil,1,3,0.005663193278347464
4,full,4,2,0.04063329067563718
4,fulli,1,3,0.005663193278347464
4,function,4,2,0.04063329067563718
4,futur,4,3,0.022652773113389858
4,ga,1,2,0.010158322668909295
4,gain,1,2,0.010158322668909295
4,gender,2,2,0.02031664533781859
4,gener,7,3,0.039642352948432255
4,genet,1,2,0.010158322668909295
4,geograph,1,2,0.010158322668909295
4,get,2,5,0.0
4,give,1,5,0.0
4,given,1,2,0.010158322668909295
4,global,10,5,0.0
4,go,2,3,0.011326386556694929
4,goal,5,4,0.012369241098290311
4,good,15,4,0.037107723294870935
4,govern,14,3,0.07928470589686451
4,government,3,2,0.030474968006727884
4,governor,2,1,0.03568559423632105
4,greatest,1,2,0.010158322668909295
4,gross,2,1,0.03568559423632105
4,group,2,3,0.011326386556694929
4,grown,1,2,0.010158322668909295
4,growth,2,1,0.03568559423632105
4,guidanc,1,3,0.005663193278347464
4,guidelin,3,3,0.016989579835042394
4,handbook,3,1,0.05352839135448157
4,handl,1,2,0.010158322668909295
4,harass,1,3,0.005663193278347464
4,harmon,1,2,0.010158322668909295
4,headquart,1,3,0.005663193278347464
4,health,7,3,0.039642352948432255
4,healthi,1,3,0.005663193278347464
4,held,2,2,0.02031664533781859
4,help,6,5,0.0
4,herein,1,2,0.010158322668909295
4,high,7,5,0.0
4,higher,1,3,0.005663193278347464
4,highest,8,2,0.08126658135127436
4,hire,4,3,0.022652773113389858
4,histori,3,3,0.016989579835042394
4,hold,4,3,0.022652773113389858
4,honesti,3,2,0.030474968006727884
4,honestli,1,2,0.010158322668909295
4,hotlin,4,3,0.022652773113389858
4,hour,7,3,0.039642352948432255
4,howev,7,4,0.017316937537606436
4,http,1,2,0.010158322668909295
4,human,43,5,0.0
4,identif,2,2,0.02031664533781859
4,identifi,3,4,0.007421544658974187
4,ii,1,2,0.010158322668909295
4,illeg,5,3,0.02831596639173732
4,immedi,6,2,0.06094993601345577
4,impact,1,4,0.0024738482196580624
4,implement,6,3,0.03397915967008479
4,import,4,4,0.00989539287863225
4,improp,2,1,0.03568559423632105
4,improv,6,3,0.03397915967008479
4,inc,18,4,0.04452926795384512
4,incid,3,2,0.030474968006727884
4,includ,35,4,0.08658468768803218
4,incorpor,11,3,0.06229512606182211
4,increas,4,3,0.022652773113389858
4,indentur,4,4,0.00989539287863225
4,independ,9,4,0.02226463397692256
4,indic,2,2,0.02031664533781859
4,indirect,1,2,0.010158322668909295
4,indirectli,2,1,0.03568559423632105
4,individu,3,4,0.007421544658974187
4,industri,5,3,0.02831596639173732
4,inform,14,3,0.07928470589686451
4,ingredi,1,3,0.005663193278347464
4,inquiri,1,3,0.005663193278347464
4,inspect,4,3,0.022652773113389858
4,instanc,1,2,0.010158322668909295
4,institut,2,3,0.011326386556694929
4,instruct,2,2,0.02031664533781859
4,integr,7,3,0.039642352948432255
4,intend,3,3,0.016989579835042394
4,interest,1,2,0.010158322668909295
4,intern,31,4,0.07668929480939993
4,internation,2,2,0.02031664533781859
4,internet,1,2,0.010158322668909295
4,intimid,1,2,0.010158322668909295
4,introduc,1,2,0.010158322668909295
4,investig,8,1,0.1427423769452842
4,involuntari,6,3,0.03397915967008479
4,involv,17,3,0.0962742857319069
4,issu,20,4,0.049476964393161245
4,januari,9,3,0.050968739505127175
4,job,4,3,0.022652773113389858
4,join,2,3,0.011326386556694929
4,joint,1,2,0.010158322668909295
4,jurisdict,1,3,0.005663193278347464
4,just,2,3,0.011326386556694929
4,keep,2,3,0.011326386556694929
4,kei,2,3,0.011326386556694929
4,kind,1,2,0.010158322668909295
4,know,2,4,0.004947696439316125
4,knowingli,3,1,0.05352839135448157
4,knowledg,5,3,0.02831596639173732
4,known,2,3,0.011326386556694929
4,la,1,2,0.010158322668909295
4,labor,31,4,0.07668929480939993
4,land,1,2,0.010158322668909295
4,languag,2,3,0.011326386556694929
4,larg,3,3,0.016989579835042394
4,largest,2,3,0.011326386556694929
4,last,1,3,0.005663193278347464
4,latest,2,3,0.011326386556694929
4,law,42,4,0.1039016252256386
4,lawfulli,2,1,0.03568559423632105
4,lead,2,3,0.011326386556694929
4,learn,2,4,0.004947696439316125
4,least,1,3,0.005663193278347464
4,leav,1,2,0.010158322668909295
4,legal,11,3,0.06229512606182211
4,legisl,1,2,0.010158322668909295
4,less,1,3,0.005663193278347464
4,level,2,3,0.011326386556694929
4,life,1,4,0.0024738482196580624
4,light,1,3,0.005663193278347464
4,like,1,4,0.0024738482196580624
4,limit,5,4,0.012369241098290311
4,line,2,2,0.02031664533781859
4,link,1,4,0.0024738482196580624
4,list,7,2,0.07110825868236506
4,live,2,5,0.0
4,llc,2,3,0.011326386556694929
4,local,11,4,0.027212330416238682
4,locat,6,4,0.014843089317948375
4,log,1,3,0.005663193278347464
4,long,1,3,0.005663193278347464
4,longer,1,3,0.005663193278347464
4,look,2,4,0.004947696439316125
4,low,2,4,0.004947696439316125
4,m,1,2,0.010158322668909295
4,made,9,4,0.02226463397692256
4,mai,20,4,0.049476964393161245
4,mail,2,4,0.004947696439316125
4,maintain,20,4,0.049476964393161245
4,mainten,1,2,0.010158322668909295
4,major,3,2,0.030474968006727884
4,make,11,4,0.027212330416238682
4,manag,24,5,0.0
4,mandat,3,3,0.016989579835042394
4,mani,3,3,0.016989579835042394
4,manner,12,3,0.06795831934016958
4,manufactur,23,4,0.05689850905213543
4,map,1,3,0.005663193278347464
4,marit,2,2,0.02031664533781859
4,materi,30,4,0.07421544658974187
4,matter,1,4,0.0024738482196580624
4,maximum,1,2,0.010158322668909295
4,meal,1,2,0.010158322668909295
4,mean,4,4,0.00989539287863225
4,measur,3,3,0.016989579835042394
4,mechan,1,3,0.005663193278347464
4,medic,4,2,0.04063329067563718
4,meet,15,4,0.037107723294870935
4,member,1,4,0.0024738482196580624
4,membership,1,3,0.005663193278347464
4,met,1,2,0.010158322668909295
4,metal,1,2,0.010158322668909295
4,method,1,3,0.005663193278347464
4,mill,1,2,0.010158322668909295
4,million,2,3,0.011326386556694929
4,miner,1,2,0.010158322668909295
4,minim,2,3,0.011326386556694929
4,minimum,2,3,0.011326386556694929
4,misconduct,2,1,0.03568559423632105
4,mission,1,2,0.010158322668909295
4,mistreat,2,1,0.03568559423632105
4,mitig,10,3,0.05663193278347464
4,mo,1,2,0.010158322668909295
4,modul,2,1,0.03568559423632105
4,monitor,10,4,0.024738482196580622
4,month,1,2,0.010158322668909295
4,move,1,3,0.005663193278347464
4,multipl,2,3,0.011326386556694929
4,must,7,3,0.039642352948432255
4,name,5,3,0.02831596639173732
4,nation,3,3,0.016989579835042394
4,natur,2,4,0.004947696439316125
4,navig,2,1,0.03568559423632105
4,nearest,1,3,0.005663193278347464
4,necessari,7,2,0.07110825868236506
4,need,9,5,0.0
4,neither,2,2,0.02031664533781859
4,never,1,2,0.010158322668909295
4,new,6,4,0.014843089317948375
4,newslett,1,2,0.010158322668909295
4,ngo,1,3,0.005663193278347464
4,nomin,1,2,0.010158322668909295
4,non,6,3,0.03397915967008479
4,noncompli,4,2,0.04063329067563718
4,north,4,2,0.04063329067563718
4,note,2,2,0.02031664533781859
4,notic,3,3,0.016989579835042394
4,notifi,1,2,0.010158322668909295
4,now,1,2,0.010158322668909295
4,number,3,4,0.007421544658974187
4,object,1,3,0.005663193278347464
4,oblig,6,3,0.03397915967008479
4,obtain,6,3,0.03397915967008479
4,occur,3,2,0.030474968006727884
4,offer,6,3,0.03397915967008479
4,offic,4,4,0.00989539287863225
4,offici,1,3,0.005663193278347464
4,oh,1,3,0.005663193278347464
4,on,4,3,0.022652773113389858
4,onboard,1,2,0.010158322668909295
4,ongo,2,4,0.004947696439316125
4,onlin,1,2,0.010158322668909295
4,oper,19,4,0.04700311617350318
4,opportun,3,3,0.016989579835042394
4,oppos,1,2,0.010158322668909295
4,option,3,3,0.016989579835042394
4,order,12,5,0.0
4,organ,2,4,0.004947696439316125
4,orient,2,3,0.011326386556694929
4,origin,2,3,0.011326386556694929
4,otherwis,2,3,0.011326386556694929
4,outcom,1,2,0.010158322668909295
4,outlin,3,2,0.030474968006727884
4,outsid,4,2,0.04063329067563718
4,overse,1,3,0.005663193278347464
4,overtim,2,2,0.02031664533781859
4,own,1,2,0.010158322668909295
4,pa,1,2,0.010158322668909295
4,page,4,2,0.04063329067563718
4,paid,1,2,0.010158322668909295
4,parent,1,3,0.005663193278347464
4,part,11,4,0.027212330416238682
4,parti,25,4,0.06184620549145156
4,particip,4,3,0.022652773113389858
4,particular,1,2,0.010158322668909295
4,particularli,2,3,0.011326386556694929
4,partner,7,4,0.017316937537606436
4,pass,1,3,0.005663193278347464
4,password,1,3,0.005663193278347464
4,past,1,2,0.010158322668909295
4,payment,1,2,0.010158322668909295
4,peopl,1,3,0.005663193278347464
4,perceiv,1,3,0.005663193278347464
4,perform,14,4,0.03463387507521287
4,period,8,3,0.045305546226779715
4,permit,2,3,0.011326386556694929
4,person,6,4,0.014843089317948375
4,personnel,4,3,0.022652773113389858
4,phone,3,2,0.030474968006727884
4,physic,3,3,0.016989579835042394
4,place,5,4,0.012369241098290311
4,plai,1,4,0.0024738482196580624
4,plan,7,3,0.039642352948432255
4,platform,1,3,0.005663193278347464
4,pleas,3,5,0.0
4,point,1,2,0.010158322668909295
4,polici,22,5,0.0
4,polit,1,3,0.005663193278347464
4,pose,3,2,0.030474968006727884
4,posit,2,3,0.011326386556694929
4,possibl,6,3,0.03397915967008479
4,post,1,3,0.005663193278347464
4,potenti,11,3,0.06229512606182211
4,practic,26,5,0.0
4,pre,2,2,0.02031664533781859
4,preced,1,2,0.010158322668909295
4,prefer,1,2,0.010158322668909295
4,pregnanc,2,1,0.03568559423632105
4,prerequisit,1,2,0.010158322668909295
4,presenc,2,2,0.02031664533781859
4,present,4,3,0.022652773113389858
4,prevent,5,3,0.02831596639173732
4,previous,1,2,0.010158322668909295
4,price,1,2,0.010158322668909295
4,primari,1,2,0.010158322668909295
4,principl,5,5,0.0
4,print,1,2,0.010158322668909295
4,prior,4,1,0.0713711884726421
4,prison,4,4,0.00989539287863225
4,privaci,2,4,0.004947696439316125
4,privat,1,3,0.005663193278347464
4,problem,1,3,0.005663193278347464
4,procedur,19,3,0.10760067228860182
4,process,17,3,0.0962742857319069
4,procur,6,3,0.03397915967008479
4,produc,10,3,0.05663193278347464
4,product,30,5,0.0
4,profession,3,3,0.016989579835042394
4,profil,2,3,0.011326386556694929
4,program,10,4,0.024738482196580622
4,prohibit,17,4,0.042055419734187055
4,promot,1,3,0.005663193278347464
4,prompt,2,2,0.02031664533781859
4,promptli,2,2,0.02031664533781859
4,proper,2,1,0.03568559423632105
4,properti,1,3,0.005663193278347464
4,proprietari,1,2,0.010158322668909295
4,protect,11,5,0.0
4,protocol,1,3,0.005663193278347464
4,proven,1,2,0.010158322668909295
4,provid,30,4,0.07421544658974187
4,provis,4,3,0.022652773113389858
4,psycholog,2,2,0.02031664533781859
4,public,1,3,0.005663193278347464
4,publish,2,2,0.02031664533781859
4,punish,1,2,0.010158322668909295
4,purchas,18,4,0.04452926795384512
4,purpos,7,4,0.017316937537606436
4,pursuant,6,2,0.06094993601345577
4,put,2,3,0.011326386556694929
4,qualif,2,1,0.03568559423632105
4,qualifi,2,3,0.011326386556694929
4,qualiti,7,4,0.017316937537606436
4,question,5,2,0.050791613344546474
4,questionnair,1,2,0.010158322668909295
